componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,linearDamping,0.04
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Linear Damping.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,orientation,"(0.99988645, 0.008649719, 0.008802022, 0.008649721)"
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Orientation.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,position,"(0.01, 0.01, 0.01)"
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Center of Mass/Position.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,m_inertia,"(0.2, 0.2, 0.2)"
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Intertia.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,m_mass,2
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Mass Properties/Mass.usda,1 field change,staticFriction,omitted
